TRIP_ID,VENDOR_ID,PICKUP_DATETIME,DROPOFF_DATETIME,PASSENGER_COUNT,TRIP_DISTANCE,PU_LOCATION_ID,DO_LOCATION_ID,RATE_CODE_ID,STORE_AND_FWD_FLAG,PAYMENT_TYPE,FARE_AMOUNT,SURCHARGE,TOLLS_AMOUNT,TIP_AMOUNT,TOTAL_AMOUNT
2000022,1,2019-01-01 10:10:00,2019-01-01 10:21:00,4,13.27,88,161,1,Y,1,41.17,1.0,0,0.0,42.17
2000023,2,2019-01-01 17:51:00,2019-01-01 17:56:00,1,4.42,68,4,1,N,1,16.05,2.5,0,3.53,22.08
2000024,1,2019-01-01 15:03:00,2019-01-01 15:19:00,1,4.27,36,170,4,Y,1,21.17,0.5,0,0.0,21.67
2000025,1,2019-01-01 08:48:00,2019-01-01 09:18:00,1,14.02,143,138,1,Y,1,52.55,1.0,6.12,0.0,59.67
2000026,2,2019-01-01 12:10:00,2019-01-01 12:27:00,2,7.53,36,79,3,N,2,44.73,2.5,0,0.0,47.23
2000027,1,2019-01-01 20:16:00,2019-01-01 20:29:00,1,10.25,164,90,1,Y,1,34.62,2.5,8.5,7.62,53.24
2000028,2,2019-01-01 09:49:00,2019-01-01 10:28:00,1,3.24,4,132,1,Y,1,30.1,1.0,0,0.0,31.1
2000029,1,2019-01-01 16:18:00,2019-01-01 16:33:00,2,2.15,68,144,1,N,1,15.38,0.3,0,0.0,15.68
2000030,2,2019-01-01 19:24:00,2019-01-01 19:28:00,1,5.11,164,41,1,Y,1,17.27,0.5,0,0.0,17.77
2000031,2,2019-01-01 17:27:00,2019-01-01 17:37:00,1,1.67,224,148,1,Y,1,11.68,1.0,0,2.92,15.6
2000032,2,2019-01-01 09:15:00,2019-01-01 09:22:00,4,3.69,43,114,1,Y,2,15.22,2.5,0,0.0,17.72
2000033,1,2019-01-01 06:24:00,2019-01-01 06:34:00,2,4.59,249,138,1,Y,1,18.98,0.5,15.0,2.85,37.33
2000034,1,2019-01-01 12:13:00,2019-01-01 12:20:00,1,4.56,107,24,1,Y,1,17.4,0.3,0,3.48,21.18
2000035,2,2019-01-01 13:42:00,2019-01-01 14:27:00,1,0.76,125,231,1,Y,2,26.9,2.5,0,0.0,29.4
2000036,1,2019-01-01 19:52:00,2019-01-01 20:13:00,6,10.73,264,144,1,Y,2,39.83,1.0,0,0.0,40.83
2000037,1,2019-01-01 20:46:00,2019-01-01 20:59:00,2,11.05,209,79,1,Y,1,36.62,2.5,0,5.49,44.61
2000038,4,2019-01-01 09:16:00,2019-01-01 09:59:00,1,4.61,162,162,1,Y,1,35.52,0.3,0,7.1,42.92
2000039,1,2019-01-01 16:21:00,2019-01-01 16:49:00,1,1.69,148,42,1,Y,1,20.73,0.5,0,5.18,26.41
2000040,1,2019-01-01 18:45:00,2019-01-01 19:07:00,1,8.55,42,100,1,Y,1,34.88,2.5,0,5.23,42.61
2000041,4,2019-01-01 17:16:00,2019-01-01 17:49:00,1,5.57,13,186,3,Y,2,49.38,0.5,8.5,0.0,58.38
2000042,4,2019-01-01 22:38:00,2019-01-01 23:03:00,1,11.06,148,12,1,Y,1,42.65,0.5,0,0.0,43.15
2000043,2,2019-01-01 22:35:00,2019-01-01 22:56:00,3,3.01,246,224,1,N,1,20.52,1.0,0,4.51,26.03
2000044,1,2019-01-01 08:05:00,2019-01-01 08:38:00,1,13.08,141,264,3,Y,4,77.55,0.5,0,0.0,78.05
2000045,1,2019-01-01 06:43:00,2019-01-01 06:52:00,4,5.83,90,209,1,N,2,21.57,2.5,0,0.0,27.31
2000046,1,2019-01-01 10:44:00,2019-01-01 11:29:00,2,12.93,162,68,1,Y,1,57.33,0.5,5.76,11.47,75.06
2000047,3,2019-01-01 07:22:00,2019-01-01 07:26:00,3,3.81,161,75,1,Y,2,14.03,2.5,0,0.0,16.53
2000048,2,2019-01-01 15:08:00,2019-01-01 15:52:00,4,5.65,7,264,1,Y,1,38.62,2.5,11.75,0.0,52.87
2000049,4,2019-01-01 17:00:00,2019-01-01 17:16:00,2,9.3,229,48,5,Y,1,33.75,2.5,15.0,6.75,58.0
2000050,1,2019-01-01 10:40:00,2019-01-01 10:45:00,2,8.76,264,230,1,Y,2,26.9,0.5,6.12,0.0,37.55
2000051,2,2019-01-01 16:23:00,2019-01-01 17:00:00,3,10.16,79,100,1,Y,2,46.4,2.5,0,0.0,57.25
2000052,1,2019-01-01 14:35:00,2019-01-01 14:49:00,2,0.94,75,246,5,Y,1,11.85,0.5,0,0.0,12.35
2000053,3,2019-01-01 11:10:00,2019-01-01 11:29:00,1,2.91,152,243,1,N,1,19.27,0.5,8.5,2.89,31.16
2000054,1,2019-01-01 15:35:00,2019-01-01 16:20:00,1,12.04,162,236,1,Y,1,55.1,2.5,0,13.78,71.38
2000055,2,2019-01-01 17:05:00,2019-01-01 17:22:00,5,11.5,125,90,1,Y,1,39.75,0.3,0,5.96,46.01
2000056,2,2019-01-01 16:24:00,2019-01-01 16:40:00,2,4.3,4,164,1,N,1,21.25,2.5,8.5,3.82,36.07
2000057,1,2019-01-01 14:23:00,2019-01-01 14:34:00,4,14.88,152,142,1,Y,1,45.2,2.5,0,9.04,56.74
2000058,4,2019-01-01 03:58:00,2019-01-01 04:30:00,1,5.51,148,100,1,Y,2,32.27,0.5,11.75,0.0,44.52
2000059,3,2019-01-01 22:59:00,2019-01-01 23:02:00,1,9.04,88,79,1,Y,2,26.6,0.3,11.75,0.0,38.65
2000060,2,2019-01-01 09:38:00,2019-01-01 09:54:00,1,11.42,100,264,1,Y,1,39.05,1.0,0,0.0,40.05
2000061,2,2019-01-02 08:02:00,2019-01-02 08:18:00,2,6.3,231,114,1,Y,1,26.25,2.5,11.75,5.78,46.28
2000062,4,2019-01-02 17:00:00,2019-01-02 17:33:00,1,8.27,43,4,5,Y,1,39.67,0.3,11.75,5.95,57.67
2000063,2,2019-01-02 16:43:00,2019-01-02 17:03:00,4,13.81,263,125,1,Y,2,47.02,1.0,0,0.0,58.36
2000064,2,2019-01-02 17:04:00,2019-01-02 17:12:00,2,2.12,125,243,1,Y,2,11.8,1.0,0,0.0,15.16
2000065,1,2019-01-02 20:00:00,2019-01-02 20:24:00,1,5.97,249,237,1,Y,1,29.42,0.3,8.5,0.0,38.22
2000066,2,2019-01-02 14:03:00,2019-01-02 14:14:00,1,5.63,125,12,1,N,2,22.07,0.3,0,0.0,22.37
2000067,1,2019-01-02 17:43:00,2019-01-02 17:58:00,1,6.07,224,244,1,N,1,25.18,2.5,0,4.53,32.21
2000068,4,2019-01-02 22:56:00,2019-01-02 23:17:00,1,10.87,140,68,1,N,1,40.17,0.3,11.75,8.84,61.06
2000069,1,2019-01-02 20:27:00,2019-01-02 20:30:00,1,2.96,45,42,1,N,2,11.4,1.0,0,0.0,15.25
2000070,4,2019-01-02 12:03:00,2019-01-02 12:33:00,1,3.34,41,236,1,N,1,25.85,0.3,0,5.17,31.32
2000071,1,2019-01-02 15:20:00,2019-01-02 16:04:00,1,7.27,166,87,1,N,2,42.67,0.3,0,0.0,50.65
2000072,2,2019-01-02 07:40:00,2019-01-02 08:10:00,3,9.03,79,90,1,Y,2,40.08,0.3,5.76,0.0,56.16
2000073,4,2019-01-02 16:47:00,2019-01-02 17:26:00,5,8.03,246,140,1,Y,2,42.08,0.5,15.0,0.0,65.15
2000074,1,2019-01-02 06:57:00,2019-01-02 07:41:00,1,9.23,144,186,1,N,1,47.58,0.3,8.5,7.14,63.52
2000075,2,2019-01-02 20:38:00,2019-01-02 20:44:00,1,3.37,100,68,1,Y,3,13.93,2.5,0,2.09,18.52
2000076,2,2019-01-02 17:13:00,2019-01-02 17:58:00,1,3.72,43,141,1,Y,1,34.3,1.0,0,6.17,41.47
2000077,1,2019-01-02 08:39:00,2019-01-02 09:01:00,2,8.07,141,142,1,N,1,33.67,1.0,6.12,6.73,47.52
2000078,3,2019-01-02 18:54:00,2019-01-02 19:33:00,1,8.29,263,162,1,Y,1,42.72,2.5,0,8.54,53.76
2000079,4,2019-01-02 23:39:00,2019-01-02 23:47:00,1,12.98,90,43,1,N,2,38.95,0.3,0,0.0,47.82
2000080,1,2019-01-02 21:13:00,2019-01-02 21:30:00,1,11.95,142,140,1,Y,1,40.88,0.5,11.75,0.0,53.13
2000081,2,2019-01-02 12:34:00,2019-01-02 13:04:00,2,2.63,114,24,2,Y,1,52.0,2.5,0,13.0,67.5
2000082,2,2019-01-02 12:32:00,2019-01-02 12:53:00,1,13.02,107,186,1,N,1,45.55,2.5,11.75,0.0,59.8
2000083,1,2019-01-02 13:30:00,2019-01-02 13:49:00,3,10.57,224,87,1,Y,1,38.42,0.3,8.5,7.68,54.9
2000084,1,2019-01-02 17:59:00,2019-01-02 18:07:00,1,13.02,12,41,1,N,1,39.05,0.5,8.5,7.03,55.08
2000085,2,2019-01-02 12:53:00,2019-01-02 13:38:00,1,1.42,163,244,1,Y,1,28.55,0.5,5.76,5.14,39.95
2000086,2,2019-01-02 08:23:00,2019-01-02 08:33:00,1,4.79,249,249,1,Y,2,19.48,0.3,0,0.0,19.78
2000087,2,2019-01-02 15:18:00,2019-01-02 15:50:00,1,12.21,75,113,3,Y,1,73.55,0.3,0,11.03,84.88
2000088,4,2019-01-02 16:37:00,2019-01-02 17:05:00,1,9.17,163,74,1,Y,1,39.42,0.3,0,5.91,45.63
2000089,4,2019-01-02 23:38:00,2019-01-03 00:20:00,5,1.35,143,88,1,Y,1,26.88,0.5,11.75,0.0,39.13
2000090,2,2019-01-02 14:12:00,2019-01-02 14:39:00,1,12.97,163,229,3,N,1,72.64,1.0,15.0,0.0,88.64
2000091,2,2019-01-02 00:50:00,2019-01-02 01:01:00,1,0.62,249,231,1,Y,2,9.55,0.5,0,0.0,12.44
2000092,2,2019-01-02 16:10:00,2019-01-02 16:52:00,3,11.55,148,13,1,N,2,52.38,0.5,0,0.0,60.74
2000093,1,2019-01-02 10:34:00,2019-01-02 10:42:00,1,6.84,162,152,1,Y,2,23.6,1.0,11.75,0.0,36.35
2000094,1,2019-01-02 20:27:00,2019-01-02 20:34:00,1,12.58,161,113,1,Y,2,37.45,1.0,5.76,0.0,51.7
2000095,2,2019-01-02 16:10:00,2019-01-02 16:51:00,1,13.2,151,186,1,Y,1,56.0,2.5,0,12.32,70.82
2000096,2,2019-01-02 10:50:00,2019-01-02 11:21:00,3,0.51,127,90,1,Y,1,19.27,0.5,11.75,0.0,31.52
2000097,2,2019-01-02 19:36:00,2019-01-02 20:00:00,1,3.33,148,68,1,Y,1,22.82,0.3,0,5.02,28.14
2000098,4,2019-01-02 09:23:00,2019-01-02 09:38:00,1,11.78,264,231,1,Y,1,39.45,0.3,0,5.92,45.67
2000099,2,2019-01-02 16:38:00,2019-01-02 16:44:00,4,10.11,164,42,1,Y,1,30.77,1.0,11.75,0.0,43.52
2000100,1,2019-01-02 09:12:00,2019-01-02 09:43:00,1,7.12,113,249,1,N,2,35.8,2.5,5.76,0.0,44.06
2000101,2,2019-01-02 09:46:00,2019-01-02 10:24:00,1,10.12,163,114,1,Y,1,46.8,1.0,0,0.0,47.8
2000102,1,2019-01-02 22:43:00,2019-01-02 23:23:00,1,7.01,41,143,1,Y,1,40.02,2.5,0,8.0,50.52
2000103,4,2019-01-02 16:43:00,2019-01-02 17:24:00,1,2.05,163,114,1,Y,1,28.12,1.0,0,6.19,35.31
2000104,2,2019-01-02 07:29:00,2019-01-02 07:43:00,3,3.46,229,166,1,N,1,18.15,1.0,5.76,0.0,24.91
2000105,1,2019-01-02 12:16:00,2019-01-02 12:26:00,1,8.2,143,246,2,Y,1,52.0,1.0,0,7.8,60.8
2000106,3,2019-01-02 17:21:00,2019-01-02 18:03:00,1,12.77,239,75,1,N,1,55.42,1.0,0,9.98,66.4
2000107,4,2019-01-02 14:20:00,2019-01-02 14:51:00,1,13.97,186,45,2,Y,1,52.0,0.5,6.12,11.44,70.06
2000108,1,2019-01-02 19:28:00,2019-01-02 20:05:00,1,0.71,7,41,1,Y,2,22.77,2.5,0,0.0,29.37
2000109,3,2019-01-02 07:40:00,2019-01-02 07:52:00,1,2.31,264,24,1,Y,4,14.28,0.3,0,2.14,16.72
2000110,3,2019-01-02 08:25:00,2019-01-02 09:04:00,1,3.67,164,162,1,Y,2,31.18,1.0,6.12,0.0,38.3
2000111,2,2019-01-02 22:08:00,2019-01-02 22:33:00,1,10.51,158,164,1,N,1,41.27,0.3,0,0.0,41.57
2000112,2,2019-01-02 20:57:00,2019-01-02 21:29:00,1,14.78,125,114,1,Y,1,55.45,0.3,11.75,9.98,77.48
2000113,2,2019-01-02 17:37:00,2019-01-02 17:40:00,4,2.72,75,13,1,N,2,10.8,2.5,11.75,0.0,27.43
2000114,2,2019-01-02 21:31:00,2019-01-02 22:06:00,4,2.37,114,4,1,N,1,25.93,2.5,8.5,0.0,36.93
2000115,2,2019-01-02 07:27:00,2019-01-02 08:03:00,1,8.8,140,4,1,Y,1,42.5,0.5,0,9.35,52.35
2000116,3,2019-01-02 01:51:00,2019-01-02 02:27:00,2,3.52,41,7,1,N,1,29.3,0.5,0,4.39,34.19
2000117,4,2019-01-02 09:49:00,2019-01-02 10:33:00,2,6.72,209,142,1,N,1,41.3,1.0,8.5,7.43,58.23
2000118,1,2019-01-02 21:53:00,2019-01-02 22:04:00,2,10.49,249,246,2,Y,2,52.0,0.5,0,0.0,62.9
2000119,2,2019-01-02 12:47:00,2019-01-02 12:55:00,1,3.4,45,243,1,Y,1,15.0,2.5,0,0.0,17.5
2000120,2,2019-01-02 14:05:00,2019-01-02 14:18:00,1,0.83,127,234,1,Y,1,11.07,2.5,0,1.99,15.56
2000121,2,2019-01-03 07:04:00,2019-01-03 07:49:00,1,5.19,244,244,3,N,1,56.97,0.3,0,8.55,65.82
2000122,2,2019-01-03 00:17:00,2019-01-03 00:50:00,1,10.11,230,244,1,Y,2,44.27,1.0,0,0.0,55.01
2000123,2,2019-01-03 08:28:00,2019-01-03 08:59:00,3,13.9,158,164,1,Y,2,52.75,2.5,8.5,0.0,75.36
2000124,1,2019-01-03 19:23:00,2019-01-03 19:28:00,2,7.16,127,261,1,N,1,22.9,2.5,0,4.58,29.98
2000125,3,2019-01-03 17:04:00,2019-01-03 17:27:00,1,13.46,239,140,1,Y,1,47.65,0.3,0,10.48,58.43
2000126,2,2019-01-03 13:51:00,2019-01-03 14:13:00,1,4.33,100,239,1,Y,1,24.32,2.5,6.12,3.65,36.59
2000127,2,2019-01-03 12:00:00,2019-01-03 12:11:00,2,14.27,140,45,1,Y,1,43.67,0.5,0,0.0,44.17
2000128,2,2019-01-03 05:56:00,2019-01-03 06:19:00,1,8.57,237,88,1,Y,1,35.42,0.3,15.0,7.79,58.51
2000129,2,2019-01-03 19:50:00,2019-01-03 19:56:00,2,8.13,141,7,1,Y,1,25.83,0.3,0,4.65,30.78
2000130,3,2019-01-03 02:05:00,2019-01-03 02:27:00,1,1.21,261,90,1,Y,1,16.52,1.0,0,4.13,21.65
2000131,1,2019-01-03 15:11:00,2019-01-03 15:54:00,1,14.78,162,4,1,N,1,60.95,1.0,8.5,0.0,70.45
2000132,2,2019-01-03 13:55:00,2019-01-03 14:10:00,1,7.97,127,48,1,Y,2,29.93,1.0,0,0.0,37.51
2000133,1,2019-01-03 09:41:00,2019-01-03 09:56:00,1,10.3,230,36,1,Y,1,35.75,2.5,0,8.94,47.19
2000134,1,2019-01-03 14:16:00,2019-01-03 14:45:00,6,8.43,100,88,1,Y,1,38.08,2.5,6.12,8.38,55.08
2000135,3,2019-01-03 20:28:00,2019-01-03 20:31:00,2,7.31,88,143,2,Y,3,52.0,2.5,0,9.36,63.86
2000136,2,2019-01-03 22:12:00,2019-01-03 22:24:00,4,12.09,125,224,1,Y,2,38.73,0.3,0,0.0,46.0
2000137,1,2019-01-03 07:03:00,2019-01-03 07:32:00,1,14.21,249,209,1,N,1,52.53,2.5,6.12,11.56,72.71
2000138,1,2019-01-03 06:35:00,2019-01-03 06:47:00,1,4.18,12,68,1,Y,3,18.95,1.0,0,0.0,19.95
2000139,1,2019-01-03 16:04:00,2019-01-03 16:33:00,2,13.14,48,127,1,N,1,49.85,0.5,0,7.48,57.83
2000140,4,2019-01-03 16:11:00,2019-01-03 16:21:00,1,3.15,142,42,1,Y,1,15.38,0.3,0,2.77,18.45
2000141,1,2019-01-03 17:33:00,2019-01-03 18:10:00,2,9.0,141,50,1,N,1,43.5,0.3,0,10.88,54.68
2000142,2,2019-01-03 10:30:00,2019-01-03 11:14:00,2,2.99,244,141,1,Y,1,31.98,1.0,0,0.0,32.98
2000143,2,2019-01-03 21:40:00,2019-01-03 21:53:00,1,2.0,144,148,3,Y,1,21.0,0.3,0,4.62,25.92
2000144,2,2019-01-03 19:10:00,2019-01-03 19:20:00,1,3.56,229,224,1,N,1,16.4,1.0,0,3.28,20.68
2000145,4,2019-01-03 17:09:00,2019-01-03 17:48:00,1,11.97,244,246,1,N,2,51.92,0.3,8.5,0.0,71.1
2000146,4,2019-01-03 10:33:00,2019-01-03 11:10:00,4,8.51,144,236,1,Y,1,42.27,0.5,11.75,0.0,54.52
2000147,1,2019-01-03 19:28:00,2019-01-03 19:43:00,1,9.32,41,43,1,Y,1,33.3,1.0,6.12,8.32,48.74
2000148,1,2019-01-03 20:21:00,2019-01-03 20:48:00,1,10.28,114,12,1,Y,1,41.7,2.5,5.76,6.25,56.21
2000149,4,2019-01-03 16:53:00,2019-01-03 17:30:00,1,3.45,237,13,5,Y,1,29.62,2.5,0,6.52,38.64
2000150,2,2019-01-03 11:07:00,2019-01-03 11:52:00,1,0.64,237,261,1,Y,2,26.6,1.0,0,0.0,33.45
2000151,2,2019-01-03 23:42:00,2019-01-04 00:23:00,1,10.18,143,41,1,Y,2,48.45,0.5,0,0.0,61.06
2000152,3,2019-01-03 05:34:00,2019-01-03 05:42:00,1,7.73,166,239,2,Y,2,52.0,0.3,0,0.0,63.74
2000153,2,2019-01-03 08:53:00,2019-01-03 09:08:00,1,14.3,237,237,1,N,1,45.75,2.5,0,11.44,59.69
2000154,3,2019-01-03 15:50:00,2019-01-03 16:35:00,4,1.23,244,246,1,Y,1,28.07,1.0,0,0.0,29.07
2000155,1,2019-01-03 09:41:00,2019-01-03 10:13:00,1,1.84,43,152,1,Y,1,23.1,0.3,0,4.16,27.56
2000156,1,2019-01-03 23:42:00,2019-01-03 23:47:00,1,6.34,12,4,3,Y,1,31.28,0.5,8.5,6.88,47.16
2000157,4,2019-01-03 21:26:00,2019-01-03 21:44:00,1,10.24,249,140,1,Y,2,37.1,0.3,0,0.0,45.56
2000158,1,2019-01-03 16:22:00,2019-01-03 17:01:00,1,1.48,224,163,1,Y,2,25.7,0.3,0,0.0,29.85
2000159,2,2019-01-03 14:35:00,2019-01-03 15:06:00,2,0.61,243,45,1,Y,1,19.52,0.3,0,4.88,24.7
2000160,1,2019-01-03 01:40:00,2019-01-03 02:16:00,1,6.93,244,151,1,Y,1,37.83,1.0,0,7.57,46.4
2000161,1,2019-01-03 17:45:00,2019-01-03 18:14:00,2,5.22,142,138,1,Y,2,30.05,0.3,6.12,0.0,36.47
2000162,3,2019-01-03 14:02:00,2019-01-03 14:47:00,3,11.5,229,186,1,Y,1,53.75,2.5,0,9.67,65.92
2000163,1,2019-01-03 16:12:00,2019-01-03 16:32:00,2,2.15,13,142,1,Y,2,17.88,0.3,0,0.0,22.11
2000164,2,2019-01-03 15:32:00,2019-01-03 15:54:00,6,6.55,234,234,2,Y,1,52.0,2.5,0,7.8,62.3
2000165,1,2019-01-03 06:25:00,2019-01-03 06:29:00,2,8.14,239,263,1,Y,1,24.85,0.3,0,0.0,25.15
2000166,1,2019-01-03 21:03:00,2019-01-03 21:40:00,1,6.82,164,239,6,Y,2,38.05,2.5,8.5,0.0,55.9
2000167,3,2019-01-03 10:13:00,2019-01-03 10:31:00,2,12.06,125,12,1,N,1,41.65,1.0,5.76,9.16,57.57
2000168,1,2019-01-03 15:10:00,2019-01-03 15:43:00,3,12.06,170,224,1,Y,1,49.15,2.5,6.12,9.83,67.6
2000169,1,2019-01-03 18:59:00,2019-01-03 19:14:00,1,2.13,148,237,1,Y,1,15.32,2.5,11.75,0.0,29.57
2000170,1,2019-01-03 09:51:00,2019-01-03 10:04:00,3,5.61,125,113,1,Y,1,23.02,0.5,0,3.45,26.97
2000171,1,2019-01-03 01:28:00,2019-01-03 02:02:00,3,5.96,74,13,1,Y,1,34.4,1.0,0,5.16,40.56
2000172,3,2019-01-03 10:27:00,2019-01-03 10:48:00,2,8.95,231,12,1,Y,1,35.38,0.3,0,0.0,35.68
2000173,4,2019-01-03 13:29:00,2019-01-03 13:49:00,1,7.83,90,4,1,Y,1,32.08,2.5,15.0,8.02,57.6
2000174,2,2019-01-03 17:34:00,2019-01-03 18:11:00,1,10.14,152,4,3,Y,2,69.53,0.5,8.5,0.0,88.96
2000175,3,2019-01-03 08:15:00,2019-01-03 08:39:00,1,1.83,13,41,1,Y,1,19.07,0.5,0,4.77,24.34
2000176,1,2019-01-03 22:51:00,2019-01-03 23:00:00,2,5.41,148,236,1,Y,1,20.52,2.5,15.0,3.69,41.71
2000177,1,2019-01-03 15:39:00,2019-01-03 15:49:00,1,14.24,163,113,1,Y,1,43.1,2.5,15.0,0.0,60.6
2000178,1,2019-01-03 23:23:00,2019-01-03 23:28:00,1,3.03,90,246,1,Y,1,12.57,1.0,11.75,2.51,27.83
2000179,1,2019-01-03 07:15:00,2019-01-03 07:18:00,1,6.19,239,224,1,N,3,19.48,1.0,5.76,4.87,31.11
2000180,1,2019-01-03 15:43:00,2019-01-03 16:22:00,1,1.87,100,162,1,Y,1,26.68,1.0,0,4.8,32.48
2000181,4,2019-01-04 21:57:00,2019-01-04 22:06:00,1,13.69,127,264,1,Y,2,41.23,0.3,0,0.0,51.84
2000182,2,2019-01-04 19:18:00,2019-01-04 19:42:00,1,4.94,107,224,1,N,2,26.85,1.0,5.76,0.0,38.98
2000183,4,2019-01-04 13:06:00,2019-01-04 13:44:00,1,9.12,74,142,1,N,1,44.3,1.0,0,9.75,55.05
2000184,2,2019-01-04 19:36:00,2019-01-04 20:02:00,1,1.77,239,186,1,Y,1,19.93,1.0,0,0.0,20.93
2000185,4,2019-01-04 00:32:00,2019-01-04 00:56:00,1,10.16,239,239,1,Y,2,39.9,2.5,0,0.0,48.38
2000186,2,2019-01-04 07:03:00,2019-01-04 07:08:00,2,6.86,237,114,1,Y,1,22.15,0.5,0,0.0,22.65
2000187,4,2019-01-04 11:47:00,2019-01-04 12:03:00,1,8.83,113,261,5,Y,1,32.58,2.5,5.76,7.17,48.01
2000188,2,2019-01-04 08:29:00,2019-01-04 08:59:00,5,1.27,234,224,1,N,2,20.68,2.5,11.75,0.0,39.07
2000189,3,2019-01-04 03:07:00,2019-01-04 03:22:00,1,6.77,236,263,1,Y,1,26.92,1.0,11.75,6.73,46.4
2000190,1,2019-01-04 14:56:00,2019-01-04 15:30:00,1,2.46,152,246,1,N,1,25.65,0.5,0,0.0,26.15
2000191,2,2019-01-04 21:36:00,2019-01-04 21:55:00,3,1.35,90,41,1,Y,1,15.38,1.0,0,3.38,19.76
2000192,1,2019-01-04 17:27:00,2019-01-04 18:12:00,4,9.58,41,4,1,Y,1,48.95,0.5,0,8.81,58.26
2000193,2,2019-01-04 14:29:00,2019-01-04 15:12:00,2,2.06,263,79,1,Y,1,29.15,0.3,0,5.83,35.28
2000194,1,2019-01-04 12:52:00,2019-01-04 13:25:00,1,6.38,186,41,1,Y,1,34.95,1.0,8.5,6.99,51.44
2000195,2,2019-01-04 14:04:00,2019-01-04 14:13:00,1,9.31,74,74,1,Y,2,30.28,1.0,5.76,0.0,43.7
2000196,1,2019-01-04 15:42:00,2019-01-04 15:51:00,1,10.82,244,114,1,Y,2,34.05,2.5,5.76,0.0,49.8
2000197,1,2019-01-04 14:58:00,2019-01-04 15:13:00,1,2.61,243,79,1,Y,1,16.52,0.3,8.5,3.63,28.95
2000198,2,2019-01-04 11:09:00,2019-01-04 11:26:00,1,1.32,125,87,1,Y,4,14.3,2.5,0,2.86,19.66
2000199,3,2019-01-04 20:46:00,2019-01-04 21:27:00,1,6.85,209,50,1,Y,1,40.12,1.0,0,0.0,41.12
2000200,1,2019-01-04 09:59:00,2019-01-04 10:08:00,1,3.63,79,186,1,Y,2,16.07,0.5,6.12,0.0,25.58
2000201,2,2019-01-04 11:58:00,2019-01-04 12:24:00,1,3.73,148,264,1,Y,1,24.82,2.5,0,3.72,31.04
