TRIP_ID,VENDOR_ID,PICKUP_DATETIME,DROPOFF_DATETIME,PASSENGER_COUNT,TRIP_DISTANCE,PU_LOCATION_ID,DO_LOCATION_ID,RATE_CODE_ID,STORE_AND_FWD_FLAG,PAYMENT_TYPE,FARE_AMOUNT,SURCHARGE,TOLLS_AMOUNT,TIP_AMOUNT,TOTAL_AMOUNT
2003578,2,2019-03-01 22:16:00,2019-03-01 22:25:00,1,7.07,148,36,1,Y,2,24.68,0.3,8.5,0.0,33.48
2003579,1,2019-03-01 10:44:00,2019-03-01 10:49:00,1,13.53,113,125,1,N,1,38.82,2.5,0,9.71,51.03
2003580,1,2019-03-01 03:10:00,2019-03-01 03:28:00,1,12.79,170,12,1,Y,2,43.47,1.0,6.12,0.0,61.46
2003581,2,2019-03-01 09:28:00,2019-03-01 09:55:00,1,6.46,74,74,5,Y,1,32.15,0.5,15.0,0.0,47.65
2003582,1,2019-03-01 14:53:00,2019-03-01 15:09:00,1,1.65,36,12,1,Y,2,14.62,2.5,8.5,0.0,27.81
2003583,1,2019-03-01 08:43:00,2019-03-01 09:27:00,1,4.08,90,166,5,Y,2,34.7,0.5,0,0.0,42.83
2003584,2,2019-03-01 01:37:00,2019-03-01 02:11:00,1,3.89,87,244,1,Y,1,29.23,1.0,11.75,5.26,47.24
2003585,1,2019-03-01 04:20:00,2019-03-01 04:56:00,5,9.06,152,231,1,Y,1,43.15,1.0,15.0,8.63,67.78
2003586,2,2019-03-01 12:50:00,2019-03-01 13:11:00,2,11.56,41,163,1,Y,1,41.9,0.3,0,9.22,51.42
2003587,3,2019-03-01 17:41:00,2019-03-01 18:01:00,1,1.22,140,75,2,Y,3,52.0,1.0,0,0.0,53.0
2003588,2,2019-03-01 16:21:00,2019-03-01 16:48:00,3,5.25,162,224,1,Y,1,29.12,1.0,0,6.41,36.53
2003589,1,2019-03-01 15:48:00,2019-03-01 16:06:00,1,10.12,239,229,1,Y,4,36.8,2.5,0,6.62,45.92
2003590,4,2019-03-01 21:02:00,2019-03-01 21:34:00,1,6.26,246,158,3,N,1,51.22,0.5,0,0.0,51.72
2003591,2,2019-03-01 06:33:00,2019-03-01 06:50:00,2,1.01,151,142,5,N,1,13.53,2.5,0,0.0,16.03
2003592,2,2019-03-01 09:42:00,2019-03-01 10:07:00,4,13.27,12,231,1,Y,2,48.17,0.5,8.5,0.0,66.8
2003593,1,2019-03-01 11:44:00,2019-03-01 12:18:00,2,11.02,4,152,1,Y,1,47.05,0.5,0,10.35,57.9
2003594,2,2019-03-01 03:22:00,2019-03-01 04:06:00,1,5.43,141,24,1,Y,1,38.08,0.3,0,7.62,46.0
2003595,1,2019-03-01 20:54:00,2019-03-01 21:10:00,1,14.38,148,170,1,N,2,46.45,1.0,0,0.0,54.42
2003596,3,2019-03-01 18:59:00,2019-03-01 19:06:00,1,9.83,100,43,1,Y,1,30.57,2.5,0,0.0,33.07
2003597,2,2019-03-01 11:22:00,2019-03-01 11:56:00,2,5.9,142,113,1,Y,2,34.25,2.5,0,0.0,44.29
2003598,2,2019-03-01 12:16:00,2019-03-01 12:55:00,1,0.52,158,151,1,Y,1,23.3,2.5,15.0,5.83,46.63
2003599,1,2019-03-01 06:19:00,2019-03-01 06:27:00,1,4.06,114,264,1,N,2,16.65,2.5,0,0.0,23.31
2003600,1,2019-03-01 08:41:00,2019-03-01 09:03:00,1,9.29,42,7,1,N,1,36.72,0.5,0,6.61,43.83
2003601,2,2019-03-02 07:44:00,2019-03-02 07:47:00,2,3.99,13,186,1,Y,4,13.98,0.5,0,0.0,14.48
2003602,2,2019-03-02 08:18:00,2019-03-02 08:43:00,1,9.15,239,144,1,Y,2,37.88,0.5,0,0.0,38.38
2003603,1,2019-03-02 14:29:00,2019-03-02 15:09:00,2,9.99,243,142,5,N,1,47.48,0.5,0,0.0,47.98
2003604,3,2019-03-02 14:22:00,2019-03-02 14:50:00,1,12.76,87,140,4,Y,1,48.4,0.5,0,12.1,61.0
2003605,1,2019-03-02 16:09:00,2019-03-02 16:24:00,1,7.61,127,224,1,Y,1,29.03,2.5,0,5.81,37.34
2003606,1,2019-03-02 04:39:00,2019-03-02 04:50:00,1,7.26,164,229,1,Y,1,26.15,2.5,6.12,5.75,40.52
2003607,2,2019-03-02 19:07:00,2019-03-02 19:46:00,4,13.26,42,114,1,Y,1,55.15,1.0,0,8.27,64.42
2003608,1,2019-03-02 16:18:00,2019-03-02 16:53:00,1,11.31,42,249,1,Y,2,48.28,2.5,0,0.0,60.44
2003609,3,2019-03-02 05:25:00,2019-03-02 05:29:00,1,6.63,113,236,2,N,1,52.0,2.5,6.12,13.0,73.62
2003610,2,2019-03-02 08:21:00,2019-03-02 09:06:00,1,4.43,113,163,1,Y,2,36.08,0.3,15.0,0.0,51.38
2003611,2,2019-03-02 12:17:00,2019-03-02 12:23:00,1,12.53,166,148,1,Y,1,36.83,2.5,0,5.52,44.85
2003612,2,2019-03-02 07:24:00,2019-03-02 07:43:00,1,14.98,158,45,2,N,1,52.0,2.5,11.75,0.0,66.25
2003613,2,2019-03-02 06:29:00,2019-03-02 06:42:00,4,1.99,142,75,1,Y,2,13.97,1.0,0,0.0,18.04
2003614,4,2019-03-02 14:27:00,2019-03-02 14:51:00,1,6.73,41,224,5,Y,1,31.33,0.3,0,5.64,37.27
2003615,2,2019-03-02 13:00:00,2019-03-02 13:11:00,3,9.16,261,234,1,N,1,30.9,2.5,11.75,0.0,45.15
2003616,2,2019-03-02 03:43:00,2019-03-02 04:05:00,1,3.57,244,12,5,Y,2,22.42,0.5,6.12,0.0,32.4
2003617,3,2019-03-02 16:42:00,2019-03-02 17:14:00,1,11.48,229,127,1,Y,1,47.2,0.5,5.76,8.5,61.96
2003618,1,2019-03-02 07:08:00,2019-03-02 07:18:00,1,14.81,166,45,1,Y,2,44.52,2.5,5.76,0.0,52.78
2003619,3,2019-03-02 11:04:00,2019-03-02 11:34:00,1,3.14,43,107,1,Y,2,25.35,1.0,0,0.0,30.15
2003620,1,2019-03-02 10:02:00,2019-03-02 10:21:00,2,0.63,79,90,3,Y,1,20.36,1.0,0,3.66,25.02
2003621,2,2019-03-02 19:05:00,2019-03-02 19:26:00,2,13.61,79,144,1,N,2,47.02,1.0,0,0.0,59.78
2003622,2,2019-03-02 18:04:00,2019-03-02 18:30:00,2,7.24,164,1,1,Y,1,33.6,1.0,0,0.0,34.6
2003623,1,2019-03-02 13:43:00,2019-03-02 14:24:00,1,14.06,249,141,1,Y,1,58.15,0.5,8.5,10.47,77.62
2003624,1,2019-03-02 23:19:00,2019-03-02 23:44:00,1,14.03,128,114,1,Y,2,50.07,0.5,0,0.0,50.57
2003625,2,2019-03-02 17:13:00,2019-03-02 17:29:00,1,4.27,249,68,1,Y,1,21.17,0.5,15.0,3.81,40.48
2003626,2,2019-03-02 18:31:00,2019-03-02 18:54:00,1,6.77,107,140,1,Y,1,30.92,0.3,6.12,6.18,43.52
2003627,3,2019-03-02 02:48:00,2019-03-02 03:26:00,1,11.06,107,148,1,Y,1,49.15,0.3,0,0.0,49.45
2003628,3,2019-03-02 00:13:00,2019-03-02 00:42:00,1,4.26,230,127,1,Y,1,27.65,0.3,0,5.53,33.48
2003629,2,2019-03-02 19:29:00,2019-03-02 19:54:00,3,3.58,13,163,1,N,2,23.95,0.3,0,0.0,29.52
2003630,1,2019-03-02 00:52:00,2019-03-02 01:14:00,1,13.41,246,162,1,Y,1,47.02,2.5,15.0,10.34,74.86
2003631,1,2019-03-02 22:19:00,2019-03-02 22:30:00,5,9.54,24,158,1,Y,1,31.85,1.0,0,5.73,38.58
2003632,1,2019-03-02 21:03:00,2019-03-02 21:25:00,1,11.85,125,144,1,Y,1,43.12,0.5,6.12,9.49,59.23
2003633,1,2019-03-02 21:31:00,2019-03-02 21:44:00,3,7.23,151,141,1,Y,1,27.08,1.0,8.5,0.0,36.58
2003634,3,2019-03-02 19:05:00,2019-03-02 19:36:00,1,14.08,74,152,1,Y,1,53.2,0.5,0,9.58,63.28
2003635,1,2019-03-02 08:52:00,2019-03-02 09:34:00,1,8.82,239,79,1,Y,1,45.55,0.3,6.12,6.83,58.8
2003636,2,2019-03-02 20:13:00,2019-03-02 20:50:00,1,7.45,140,158,2,Y,1,52.0,0.5,5.76,0.0,58.26
2003637,1,2019-03-02 19:01:00,2019-03-02 19:34:00,1,3.28,162,24,1,N,1,27.2,1.0,0,4.08,32.28
2003638,1,2019-03-02 21:41:00,2019-03-02 22:06:00,1,8.4,143,264,4,Y,1,36.0,1.0,0,0.0,37.0
2003639,1,2019-03-02 16:13:00,2019-03-02 16:16:00,5,6.67,100,244,1,Y,1,20.68,2.5,0,4.55,27.73
2003640,2,2019-03-02 03:56:00,2019-03-02 04:15:00,1,11.94,100,141,1,Y,2,41.85,2.5,8.5,0.0,63.31
2003641,4,2019-03-02 10:42:00,2019-03-02 11:00:00,2,2.85,230,125,1,Y,1,18.62,1.0,15.0,0.0,34.62
2003642,2,2019-03-02 17:20:00,2019-03-02 17:29:00,1,13.5,234,161,2,Y,2,52.0,0.5,8.5,0.0,61.0
2003643,1,2019-03-02 15:41:00,2019-03-02 15:53:00,1,3.84,141,113,1,N,1,18.1,2.5,11.75,3.26,35.61
2003644,1,2019-03-02 12:45:00,2019-03-02 13:02:00,2,2.26,142,244,1,N,2,16.65,0.5,0,0.0,19.65
2003645,4,2019-03-02 18:47:00,2019-03-02 18:59:00,2,6.88,162,79,1,N,2,25.7,1.0,6.12,0.0,37.96
2003646,2,2019-03-02 15:24:00,2019-03-02 16:03:00,2,0.91,24,164,1,Y,1,24.27,0.5,6.12,4.37,35.26
2003647,1,2019-03-02 07:47:00,2019-03-02 07:51:00,1,9.74,261,166,1,Y,2,28.85,0.5,0,0.0,36.56
2003648,3,2019-03-02 21:28:00,2019-03-02 21:56:00,1,1.56,141,229,1,Y,1,20.4,0.5,0,3.67,24.57
2003649,2,2019-03-02 07:50:00,2019-03-02 07:54:00,1,12.0,88,261,1,Y,1,34.5,0.3,0,8.62,43.42
2003650,3,2019-03-02 20:02:00,2019-03-02 20:33:00,2,8.62,140,148,1,Y,1,39.55,0.3,0,5.93,45.78
2003651,3,2019-03-02 14:40:00,2019-03-02 15:17:00,1,10.8,236,4,1,N,4,48.0,2.5,11.75,12.0,74.25
2003652,4,2019-03-02 18:05:00,2019-03-02 18:37:00,1,7.41,113,12,1,Y,1,37.02,0.3,11.75,5.55,54.62
2003653,1,2019-03-02 20:40:00,2019-03-02 21:08:00,1,7.88,237,113,1,Y,2,36.2,1.0,0,0.0,46.25
2003654,2,2019-03-02 22:23:00,2019-03-02 22:57:00,3,11.14,45,161,1,Y,1,47.35,2.5,11.75,10.42,72.02
2003655,2,2019-03-02 17:08:00,2019-03-02 17:40:00,1,6.23,48,75,1,Y,2,34.08,0.3,0,0.0,40.51
2003656,4,2019-03-02 20:21:00,2019-03-02 20:38:00,1,14.48,48,162,1,Y,4,47.2,1.0,0,0.0,48.2
2003657,1,2019-03-02 19:36:00,2019-03-02 19:50:00,4,14.14,114,239,1,Y,2,44.85,0.5,0,0.0,53.42
2003658,1,2019-03-02 19:28:00,2019-03-02 19:53:00,2,11.86,239,230,1,Y,2,44.65,1.0,5.76,0.0,62.57
2003659,2,2019-03-02 15:51:00,2019-03-02 16:09:00,1,8.24,164,244,3,Y,4,48.15,1.0,0,0.0,49.15
2003660,1,2019-03-02 23:57:00,2019-03-03 00:27:00,1,11.85,236,224,1,Y,2,47.12,0.3,0,0.0,56.84
2003661,2,2019-03-03 19:40:00,2019-03-03 19:49:00,1,9.4,261,239,5,Y,1,30.5,2.5,0,5.49,38.49
2003662,2,2019-03-03 20:51:00,2019-03-03 21:23:00,1,9.43,114,43,5,N,1,42.08,1.0,15.0,0.0,58.08
2003663,1,2019-03-03 20:29:00,2019-03-03 20:57:00,1,14.26,249,263,1,N,2,52.15,0.3,5.76,0.0,67.6
2003664,1,2019-03-03 13:08:00,2019-03-03 13:28:00,2,4.08,24,140,1,Y,1,22.7,1.0,0,4.09,27.79
2003665,2,2019-03-03 02:28:00,2019-03-03 03:07:00,1,7.54,7,79,5,N,2,40.85,1.0,0,0.0,41.85
2003666,2,2019-03-03 18:22:00,2019-03-03 18:59:00,1,2.07,144,74,1,N,4,26.18,0.5,0,4.71,31.39
2003667,2,2019-03-03 17:32:00,2019-03-03 17:51:00,1,8.99,24,79,6,Y,2,34.48,2.5,11.75,0.0,55.63
2003668,2,2019-03-03 13:45:00,2019-03-03 14:24:00,1,12.36,142,243,2,Y,1,52.0,2.5,5.76,0.0,60.26
2003669,2,2019-03-03 18:00:00,2019-03-03 18:30:00,2,5.36,144,239,3,Y,1,46.35,0.3,0,9.27,55.92
2003670,3,2019-03-03 06:09:00,2019-03-03 06:47:00,1,2.8,234,161,2,N,2,52.0,0.3,0,0.0,63.74
2003671,2,2019-03-03 19:31:00,2019-03-03 19:48:00,1,9.93,127,243,1,Y,1,35.83,1.0,6.12,5.37,48.32
2003672,2,2019-03-03 14:26:00,2019-03-03 14:46:00,2,12.64,186,140,1,Y,2,44.1,2.5,0,0.0,54.54
2003673,2,2019-03-03 14:16:00,2019-03-03 14:33:00,1,7.19,90,114,1,Y,1,28.98,0.3,5.76,5.8,40.84
2003674,1,2019-03-03 19:32:00,2019-03-03 19:36:00,1,4.77,230,237,1,N,2,16.42,1.0,0,0.0,20.38
2003675,1,2019-03-03 17:31:00,2019-03-03 17:47:00,1,7.18,164,231,1,N,2,28.45,2.5,0,0.0,35.22
2003676,4,2019-03-03 10:12:00,2019-03-03 10:56:00,1,7.48,230,263,1,Y,1,43.2,0.5,0,0.0,43.7
2003677,1,2019-03-03 21:19:00,2019-03-03 21:30:00,1,7.52,161,1,1,Y,2,26.8,0.3,0,0.0,33.8
2003678,4,2019-03-03 12:59:00,2019-03-03 13:02:00,1,3.92,209,74,1,Y,2,13.8,0.5,0,0.0,17.75
2003679,2,2019-03-03 07:33:00,2019-03-03 07:49:00,1,10.68,24,186,1,Y,2,37.2,2.5,0,0.0,47.88
2003680,4,2019-03-03 10:46:00,2019-03-03 10:57:00,1,14.47,143,234,1,Y,1,44.18,0.3,0,8.84,53.32
2003681,2,2019-03-03 12:36:00,2019-03-03 12:59:00,1,10.89,24,249,1,Y,3,41.23,2.5,5.76,0.0,49.49
2003682,1,2019-03-03 09:32:00,2019-03-03 09:55:00,1,8.8,127,142,1,Y,1,36.0,2.5,0,0.0,38.5
2003683,1,2019-03-03 15:57:00,2019-03-03 16:40:00,3,13.78,186,152,2,Y,2,52.0,0.3,0,0.0,52.3
2003684,2,2019-03-03 08:49:00,2019-03-03 08:56:00,6,12.75,24,100,1,Y,1,37.88,0.5,0,9.47,47.85
2003685,2,2019-03-03 11:23:00,2019-03-03 12:06:00,1,10.23,41,68,1,Y,1,49.58,2.5,11.75,10.91,74.74
2003686,1,2019-03-03 18:56:00,2019-03-03 19:16:00,1,7.17,107,148,1,Y,2,30.43,2.5,0,0.0,37.49
2003687,1,2019-03-03 11:13:00,2019-03-03 11:26:00,1,14.09,263,161,1,N,1,44.23,1.0,0,9.73,54.96
2003688,1,2019-03-03 09:06:00,2019-03-03 09:32:00,2,8.01,100,7,1,Y,1,35.52,0.3,0,6.39,42.21
2003689,1,2019-03-03 16:46:00,2019-03-03 17:31:00,1,7.51,229,24,1,Y,1,43.77,2.5,6.12,8.75,61.14
2003690,1,2019-03-03 22:33:00,2019-03-03 22:49:00,1,1.64,152,141,1,Y,1,14.6,2.5,15.0,3.21,35.31
2003691,2,2019-03-03 13:56:00,2019-03-03 14:24:00,2,2.63,244,239,1,Y,2,23.07,1.0,0,0.0,29.15
2003692,1,2019-03-03 17:19:00,2019-03-03 17:35:00,3,3.37,261,236,1,N,1,18.93,0.3,6.12,3.79,29.14
2003693,2,2019-03-03 00:11:00,2019-03-03 00:18:00,1,13.52,163,100,1,Y,1,39.8,1.0,0,8.76,49.56
2003694,2,2019-03-03 12:21:00,2019-03-03 13:01:00,1,9.13,243,45,1,Y,2,45.33,0.5,0,0.0,45.83
2003695,1,2019-03-03 17:13:00,2019-03-03 17:33:00,5,4.91,143,140,1,Y,1,24.77,0.3,0,6.19,31.26
2003696,2,2019-03-03 21:25:00,2019-03-03 21:31:00,1,0.91,236,236,1,Y,1,7.78,0.5,0,0.0,8.28
2003697,4,2019-03-03 07:42:00,2019-03-03 08:08:00,4,14.45,148,239,1,Y,2,51.62,0.5,11.75,0.0,75.23
2003698,2,2019-03-03 07:28:00,2019-03-03 07:59:00,1,2.62,125,163,1,Y,2,24.55,2.5,0,0.0,33.19
2003699,1,2019-03-03 09:25:00,2019-03-03 10:02:00,3,1.4,151,42,1,Y,1,24.5,0.5,5.76,4.41,35.17
2003700,2,2019-03-03 11:45:00,2019-03-03 12:19:00,1,14.36,237,162,1,Y,2,55.4,0.3,6.12,0.0,74.01
2003701,3,2019-03-03 19:44:00,2019-03-03 19:56:00,6,2.05,148,125,1,N,1,13.62,0.5,5.76,2.72,22.6
2003702,2,2019-03-03 13:12:00,2019-03-03 13:46:00,1,4.87,43,125,1,Y,2,31.68,1.0,5.76,0.0,44.14
2003703,2,2019-03-03 08:47:00,2019-03-03 09:25:00,2,7.33,45,246,1,Y,1,39.83,0.5,5.76,5.97,52.06
2003704,2,2019-03-03 19:24:00,2019-03-03 19:28:00,1,4.84,249,41,1,N,2,16.6,2.5,0,0.0,19.1
2003705,2,2019-03-03 19:50:00,2019-03-03 20:00:00,2,13.76,164,107,1,Y,2,41.9,1.0,0,0.0,53.37
2003706,1,2019-03-03 19:36:00,2019-03-03 20:16:00,1,2.92,24,264,1,Y,2,29.8,0.5,15.0,0.0,45.3
2003707,1,2019-03-03 17:27:00,2019-03-03 17:40:00,2,13.86,164,209,1,Y,1,43.65,1.0,15.0,0.0,59.65
2003708,3,2019-03-03 10:29:00,2019-03-03 10:46:00,1,13.32,158,237,1,N,1,44.3,2.5,0,9.75,56.55
2003709,4,2019-03-03 09:28:00,2019-03-03 10:02:00,1,10.01,12,140,1,Y,4,44.52,1.0,6.12,8.01,59.65
2003710,2,2019-03-03 04:26:00,2019-03-03 04:38:00,1,2.99,243,234,6,Y,1,15.98,1.0,0,2.88,19.86
2003711,2,2019-03-03 18:14:00,2019-03-03 18:50:00,1,9.79,113,100,1,Y,1,44.97,2.5,0,0.0,47.47
2003712,2,2019-03-03 10:06:00,2019-03-03 10:22:00,4,6.16,50,163,1,N,1,25.9,0.5,0,3.88,30.28
2003713,1,2019-03-03 09:58:00,2019-03-03 10:04:00,1,2.51,170,170,1,Y,2,11.77,2.5,0,0.0,16.39
2003714,1,2019-03-03 19:32:00,2019-03-03 20:00:00,4,3.11,231,170,1,Y,1,24.27,1.0,6.12,4.85,36.24
2003715,1,2019-03-03 17:24:00,2019-03-03 17:38:00,1,14.01,224,36,1,Y,2,44.52,0.5,0,0.0,56.15
2003716,1,2019-03-03 15:12:00,2019-03-03 15:46:00,1,7.98,243,186,4,Y,1,39.45,1.0,0,5.92,46.37
2003717,2,2019-03-03 10:06:00,2019-03-03 10:27:00,1,8.95,43,186,5,Y,1,35.38,0.3,8.5,0.0,44.18
2003718,2,2019-03-03 09:48:00,2019-03-03 10:20:00,1,7.87,68,125,1,N,1,38.17,1.0,0,8.4,47.57
2003719,3,2019-03-03 11:34:00,2019-03-03 12:19:00,2,6.85,249,113,1,N,3,42.12,0.5,5.76,0.0,48.38
2003720,2,2019-03-03 20:08:00,2019-03-03 20:40:00,1,3.77,74,234,1,Y,1,27.93,1.0,11.75,6.98,47.66
2003721,2,2019-03-04 10:51:00,2019-03-04 11:00:00,4,3.58,151,249,1,Y,1,15.95,2.5,0,3.51,21.96
2003722,2,2019-03-04 21:01:00,2019-03-04 21:26:00,1,5.26,166,114,1,N,3,28.15,1.0,5.76,0.0,34.91
2003723,1,2019-03-04 14:59:00,2019-03-04 15:02:00,2,13.7,249,148,2,Y,1,52.0,1.0,11.75,0.0,64.75
2003724,4,2019-03-04 09:11:00,2019-03-04 09:53:00,1,12.27,41,186,1,N,1,54.17,1.0,5.76,13.54,74.47
2003725,3,2019-03-04 18:41:00,2019-03-04 18:50:00,1,2.71,170,141,1,N,1,13.78,1.0,11.75,2.48,29.01
2003726,1,2019-03-04 12:38:00,2019-03-04 12:50:00,1,3.67,128,36,1,N,1,17.68,0.5,0,0.0,18.18
2003727,1,2019-03-04 22:49:00,2019-03-04 23:18:00,1,2.01,141,224,1,Y,2,22.02,0.5,0,0.0,26.48
2003728,1,2019-03-04 21:39:00,2019-03-04 21:42:00,1,13.06,148,87,1,Y,2,36.65,0.3,0,0.0,46.11
2003729,3,2019-03-04 05:35:00,2019-03-04 06:07:00,1,11.69,68,41,1,Y,1,47.72,0.3,15.0,0.0,63.02
2003730,2,2019-03-04 18:38:00,2019-03-04 19:01:00,6,2.88,12,125,1,Y,1,21.2,0.3,6.12,0.0,27.62
2003731,4,2019-03-04 09:00:00,2019-03-04 09:40:00,1,7.33,162,13,1,Y,1,40.83,0.5,0,0.0,41.33
2003732,2,2019-03-04 18:12:00,2019-03-04 18:18:00,1,14.93,166,41,1,Y,1,42.83,0.5,6.12,6.42,55.87
2003733,1,2019-03-04 09:09:00,2019-03-04 09:54:00,1,11.14,143,234,1,N,2,52.85,0.3,0,0.0,53.15
2003734,1,2019-03-04 19:38:00,2019-03-04 20:04:00,1,4.28,75,45,1,Y,3,26.2,1.0,11.75,0.0,38.95
2003735,1,2019-03-04 16:40:00,2019-03-04 17:03:00,1,3.75,243,246,1,Y,1,23.38,0.3,0,0.0,23.68
2003736,1,2019-03-04 09:10:00,2019-03-04 09:18:00,1,0.82,164,234,1,Y,2,8.55,0.5,0,0.0,11.19
2003737,1,2019-03-04 20:53:00,2019-03-04 21:16:00,2,3.9,79,230,1,Y,1,23.75,1.0,15.0,5.94,45.69
2003738,4,2019-03-04 16:53:00,2019-03-04 17:23:00,1,13.45,7,75,1,Y,1,51.12,0.3,0,9.2,60.62
2003739,2,2019-03-04 17:23:00,2019-03-04 17:53:00,4,8.78,42,43,1,N,1,39.45,0.3,8.5,0.0,48.25
2003740,2,2019-03-04 08:36:00,2019-03-04 08:59:00,4,12.9,237,229,1,Y,1,46.25,0.5,11.75,0.0,58.5
2003741,1,2019-03-04 22:11:00,2019-03-04 22:30:00,4,2.67,24,87,1,Y,1,18.68,0.5,15.0,2.8,36.98
